转债代码,转债名称,上市日期,预测信息日,实际上市收盘价,上市前一日平价,发行规模亿元,正股市值亿元,正股20日波动率,债项评级,申万行业,板块,余额组,市值组,评级组,模型合理价值,规则映射后预测价,规则调整额,预测触及上限,实际触及上限,预测区间下限_80pct,预测区间上限_80pct,区间覆盖,有效分组数,全市场样本数_1日,全市场训练RMSE_1日,年份,平价分组,自动同类样本数,自动同类平均得分,自动同类平均相关系数,自动同类同行业占比,自动同类券,同类残差收益5日_pct,同类残差收益10日_pct,同类溢价变化5日_pct,同类正股超额5日_pct,同类高热度占比,目标正股5日收益_pct,目标正股20日收益_pct,基础预测价,基础预测误差,实际触及157.30,近期20只新券触顶率,近期40只新券触顶率,近期20只基础MAE,距涨幅上限空间,连续题材修正额,连续题材修正预测价,极端状态概率,极端状态修正额,自动题材修正预测价,是否启动极端修正,tmp,动态相似新券触顶率,动态相似新券预测价,组合保护预测价,网上中签率,原股东配售金额元,原股东配售率,ln发行规模,中签热度,相似概率logit,实际触顶
123159.SZ,崧盛转债,2022-10-24,2022-10-21,120.1,82.24448897795591,2.9435,25.2141552,47.894212114977,AA-,电力设备,制造,0-3,0-50,AA/AA-,123.16362915924309,123.16362915924309,0.0,False,False,114.94637536317362,131.38088295531256,True,6.0,344.0,6.848014040865041,2022.0,80-90,7.0,0.8026985125633515,0.6998513455931913,1.0,宏丰转债、杭电转债、白电转债、中陆转债、凯发转债、海优转债、西子转债,-1.4837155854438722,-1.8175925694932904,-2.7581892039049976,3.088803088803082,0.1428571428571428,5.93701600413008,-15.346534653465335,123.16362915924309,3.063629159243092,False,0.0,0.032258064516129,4.486774074959115,34.136370840756925,3.799964578198068,126.96359373744116,0.0271198319741162,0.0,123.16362915924309,False,123.94305166503632,0.0126631653625095,123.48783504086742,126.96359373744116,0.000967697,190122400.0,,1.0795993494861789,6.940591536216522,-4.356313838278006,False
113658.SH,密卫转债,2022-10-25,2022-10-24,124.48,102.78706800445931,8.72388,227.454660738,43.269090435291,AA-,交通运输,周期,3-10,50-300,AA/AA-,131.75007155232475,131.75007155232475,0.0,False,False,123.5328177562553,139.9673253483942,True,6.0,345.0,7.070278713345949,2022.0,100-110,7.0,0.5801858137531075,0.3528749427079932,0.8571428571428571,嘉诚转债、南航转债、宏川转债、大秦转债、招路转债、北港转债、永22转债,0.7138912242139126,2.24605037353518,0.6091791598930012,0.5336687683745289,0.4285714285714285,-4.217743611053382,6.589595375722546,131.75007155232475,7.270071552324751,False,0.0,0.03125,4.5539752636348,25.549928447675256,-0.863061174624553,130.8870103777002,0.0035208713261693,0.0,131.75007155232475,False,132.50833402534985,0.0141975789582848,132.02213189721056,130.8870103777002,0.0027158533,583246000.0,,2.1660640930865953,5.908649083999242,-4.2403844960082795,False
123160.SZ,泰福转债,2022-10-25,2022-10-24,120.81,96.5811965811966,3.3489,20.5208,64.671499686741,A,机械设备,制造,3-10,0-50,A+/A,132.4822555020753,132.4822555020753,0.0,False,False,124.7756973968678,140.1888136072828,False,6.0,345.0,7.070278713345949,2022.0,90-100,7.0,0.5339413841866062,0.1628748427559636,1.0,斯莱转债、耐普转债、昌红转债、永02转债、隆华转债、精测转债、艾迪转债,1.3810645353227842,-0.2945862725154274,2.2355379102889987,1.636842698973795,0.4285714285714285,-12.4031007751938,8.810784785748682,132.4822555020753,11.672255502075302,False,0.0,0.0303030303030303,4.578864218332351,24.817744497924707,-2.465171577138622,130.01708392493668,0.1409133057088716,0.0,132.4822555020753,False,133.1905080919642,0.014031923187078,132.74343601542887,130.01708392493668,0.0011513525,215092000.0,,1.2086319337066591,6.766817940698952,-4.252289016131179,False
113657.SH,再22转债,2022-10-27,2022-10-26,121.106,90.56291390728477,5.1,55.7849872998,34.826771847481,AA-,建筑材料,周期,3-10,50-300,AA/AA-,123.8258780002979,123.8258780002979,0.0,False,False,116.1193198950904,131.5324361055054,True,6.0,345.0,5.770805235586234,2022.0,90-100,7.0,0.6647277585183263,0.4311215082781164,1.0,天路转债、垒知转债、山玻转债、濮耐转债、旗滨转债、万青转债、长海转债,0.6458862328791595,1.4649781808277194,1.3554332168445011,-0.9545548304293272,0.1428571428571428,-1.795332136445249,-4.8695652173913135,123.8258780002979,2.7198780002979106,False,0.0,0.0294117647058823,4.72404523810964,33.474121999702106,1.309226075301405,125.13510407559932,0.00957622345333,0.0,123.8258780002979,False,124.54774496608184,0.0104913378534889,124.08926924273374,125.13510407559932,0.0016175809,345303000.0,,1.62924053973028,6.426823517383999,-4.546658568711393,False
123161.SZ,强联转债,2022-10-27,2022-10-26,125.22,92.92882685430844,12.1,265.6134060576,104.32374547202,AA,电力设备,制造,10-20,50-300,AA/AA-,129.806684692179,129.806684692179,0.0,False,False,122.1001265869715,137.5132427973865,True,6.0,345.0,5.770805235586234,2022.0,90-100,7.0,0.6831891712267081,0.533521266193149,1.0,宏发转债、天能转债、申昊转债、帝尔转债、通裕转债、金盘转债、海优转债,0.4843836622743035,0.999373136664366,0.7724777474055085,-1.7876156953785916,0.1428571428571428,-17.795918367346943,-1.9354838709677469,129.806684692179,4.586684692179006,False,0.0,0.0285714285714285,4.276031406075237,27.493315307821007,-0.9485912845594192,128.85809340761958,0.0032337413367979,0.0,129.806684692179,False,130.54067511351423,0.0161608343014936,130.13992087699532,128.85809340761958,0.0041411698,785496200.0,,2.4932054526026954,5.486776970671108,-4.108871754871576,False
127073.SZ,天赐转债,2022-10-27,2022-10-26,122.2,92.81032363785334,34.105,872.9678888782,56.890296215142,AA,电力设备,制造,20-50,300+,AA/AA-,125.9802142072746,125.9802142072746,0.0,False,False,118.2736561020671,133.6867723124821,True,6.0,345.0,5.770805235586234,2022.0,90-100,7.0,0.7326814604039031,0.6503480012561889,1.0,白电转债、杭电转债、嘉元转债、恩捷转债、隆22转债、凯中转债、精达转债,-2.424068518444581,-3.874567501994312,-3.1013308800734976,0.9029447236994448,0.1428571428571428,-5.99585062240664,-5.604166666666666,125.9802142072746,3.780214207274597,False,0.0,0.0277777777777777,4.423623954730987,31.31978579272541,1.1682191138778977,127.1484333211525,7.556743587455305e-09,0.0,125.9802142072746,False,126.59844175064214,0.0134023086564688,126.29503228446104,127.1484333211525,0.010486683,2293651300.0,,3.5294440011066825,4.557649112487952,-4.298835368871055,False
110090.SH,爱迪转债,2022-10-28,2022-10-27,124.071,103.27522451135764,15.7,172.1030292,77.460390864575,AA,汽车,制造,10-20,50-300,AA/AA-,133.67205729061936,133.67205729061936,0.0,False,False,126.25775598830712,141.08635859293162,False,6.0,345.0,5.8660322975131125,2022.0,100-110,7.0,0.7921697896638175,0.7359128507872938,1.0,泉峰转债、嵘泰转债、拓普转债、银轮转债、贝斯转债、威唐转债、亚太转债,-2.247947901780322,-0.2179142530617066,-5.060752659764994,4.353132739863663,0.0,2.4096385542168752,1.1904761904761862,133.67205729061936,9.601057290619366,False,0.0,0.027027027027027,4.476721395008739,23.627942709380648,0.8537133812350994,134.52577067185447,0.0024980597870165,0.0,133.67205729061936,False,134.25365420973316,0.0119795420223542,133.88434624006098,134.52577067185447,0.0032118015,1226799000.0,,2.7536607123542622,5.740923284309158,-4.412503040550038,False
110089.SH,兴发转债,2022-10-31,2022-10-28,110.055,72.71117855336368,28.0,319.6208406125,35.385059129075,AA+,基础化工,周期,20-50,300+,AAA/AA+,113.86321299971644,113.86321299971644,0.0,False,False,106.44891169740418,121.27751430202868,True,6.0,345.0,6.662037895472194,2022.0,<80,7.0,0.781894848371876,0.690299187607071,1.0,洋丰转债、天业转债、正丹转债、川恒转债、三力转债、鸿达转债、锦鸡转债,0.6755742200564151,1.7430978506505952,2.080751022565007,-1.4933039809209236,0.0,-6.837329876863252,-20.711527854385,113.86321299971644,3.808212999716432,False,0.0,0.0263157894736842,4.888965114331125,43.43678700028357,2.9035972875346663,116.7668102872511,3.833738032640393e-07,0.0,113.86321299971644,False,114.95406270551078,0.0152910987016273,114.36136014769362,116.7668102872511,0.0072156457,2043056000.0,,3.332204510175204,4.931503596651168,-4.165075190928294,False
111007.SH,永和转债,2022-11-01,2022-10-31,139.95,113.25802615933414,8.0,102.775128714,60.569321860406,AA-,基础化工,周期,3-10,50-300,AA/AA-,139.15003806656892,139.15003806656892,0.0,False,False,131.73573676425667,146.56433936888118,True,6.0,344.0,5.975799324579737,2022.0,110-120,7.0,0.7398924978429905,0.6436005294053257,1.0,元力转债、丰山转债、博22转债、苏利转债、润禾转债、金禾转债、瑞科转债,1.348424738848322,-0.502547480551822,2.5995395538229484,-3.703684652681832,0.1428571428571428,-6.617647058823517,18.102913825170507,139.15003806656892,-0.7999619334310637,False,0.0,0.0256410256410256,4.819789869514596,18.149961933431086,-2.0626316166166045,137.0874064499523,0.0545708527304209,0.0,139.15003806656892,False,139.94873951849004,0.0122961998952267,139.31741973658708,137.0874064499523,0.0007836564,719364000.0,,2.0794415416798357,7.1515398989862975,-4.386092592299414,False
118021.SH,新致转债,2022-11-02,2022-11-01,125.566,99.81308411214954,4.8481,25.2719733552,45.616237445503,A,计算机,科技,3-10,0-50,A+/A,129.06262576853317,129.06262576853317,0.0,False,False,121.64832446622091,136.47692707084542,True,6.0,351.0,5.584154853165587,2022.0,90-100,7.0,0.8650145787026,0.8590803865157113,1.0,科蓝转债、多伦转债、山石转债、拓尔转债、天地转债、银信转债、思特转债,-3.2737852042821856,-4.262863462038262,-7.785590880120992,8.61846814602718,0.0,9.202453987730074,14.102564102564097,129.06262576853317,3.496625768533164,False,0.0,0.025,4.639391707468714,28.237374231466845,-0.1962565053418954,128.86636926319127,0.0380299983470042,0.0,129.06262576853317,False,129.64210125629666,0.0103598263097544,129.2820264878943,128.86636926319127,0.0020574731,263204000.0,,1.5785868756169845,6.186276699617593,-4.55940594491869,False
127072.SZ,博实转债,2022-11-03,2022-11-02,130.1,100.50600885515496,4.5,162.483195,43.278174338618,AA,机械设备,制造,3-10,50-300,AA/AA-,130.33418805691775,130.33418805691775,0.0,False,False,122.9198867546055,137.74848935923,True,6.0,348.0,5.809218201976262,2022.0,100-110,7.0,0.7816125332099839,0.7174969394616,1.0,昌红转债、隆华转债、耐普转债、泰福转债、金轮转债、艾迪转债、大业转债,1.1610917690910318,0.0462254718359802,2.863776234227004,-3.2078096242514342,0.2857142857142857,2.8478964401294604,9.661835748792267,130.33418805691775,0.234188056917759,False,0.0,0.025,4.563569560702046,26.96581194308225,0.1726473804266362,130.5068354373444,0.0154370566943533,0.0,130.33418805691775,False,130.4746024704158,0.0104546827272201,130.54562731317787,130.5068354373444,0.0013361865,310123100.0,,1.5040773967762742,6.617935617801888,-4.550195576238883,False
123162.SZ,东杰转债,2022-11-04,2022-11-03,135.3,113.77171215880892,5.7,37.2769102377,32.978633241734,A,机械设备,制造,3-10,0-50,A+/A,135.6828306406199,135.6828306406199,0.0,False,False,128.26852933830764,143.09713194293215,True,6.0,355.0,6.862104489109525,2022.0,110-120,7.0,0.5837597763680079,0.2952897340923371,1.0,万讯转债、智能转债、华兴转债、沪工转债、耐普转债、杭叉转债、华锐转债,-0.3540512106023614,-2.4606123671624665,-1.764645496534495,1.95588557579508,0.0,3.498871331828446,22.26666666666666,135.6828306406199,0.3828306406198862,False,0.0,0.025,4.483383436257205,21.61716935938012,-1.7032107097276554,133.97961993089226,0.0561655165963245,0.0,135.6828306406199,False,135.80551413604965,0.0116281581552723,135.87135653875504,133.97961993089226,0.0021710938,328944200.0,,1.7404661748405046,6.132524183123429,-4.442629401236602,False
118020.SH,芳源转债,2022-11-07,2022-11-04,127.018,89.79591836734693,6.42,85.5592496,51.502896171753,A+,电力设备,制造,3-10,50-300,A+/A,124.63120964849657,124.63120964849657,0.0,False,False,117.31191981358975,131.95049948340338,True,6.0,355.0,5.703075420632823,2022.0,80-90,7.0,0.8033878646956116,0.7012155356752748,1.0,通裕转债、宏丰转债、白电转债、中辰转债、嘉元转债、杭电转债、宙邦转债,-0.5128893032821342,1.3490295859890444,-0.3389777750520011,0.8637692987825574,0.0,22.13294375456538,17.66361717100633,124.63120964849657,-2.386790351503436,False,0.0,0.025,4.3597974296117,32.668790351503446,0.9543716424466212,125.58558129094318,0.0088825642993657,0.0,124.63120964849657,False,124.7787027087847,0.0090914206759456,124.85396393554142,125.58558129094318,0.0029731194,327530000.0,,1.8594181177018698,5.818143574319548,-4.59511985013459,False
118022.SH,锂科转债,2022-11-07,2022-11-04,128.859,103.48984771573603,32.5,314.6535429632,40.555464081636,AA,电力设备,制造,20-50,300+,AA/AA-,130.4862424243248,130.4862424243248,0.0,False,False,123.16695258941796,137.8055322592316,True,6.0,355.0,5.703075420632823,2022.0,100-110,7.0,0.8026507568988964,0.7321000305056168,1.0,通裕转债、宏丰转债、天赐转债、嘉元转债、宙邦转债、中辰转债、精达转债,0.3944233783565034,1.3490295859890444,0.0290475408090031,2.0135600783361074,0.0,11.103542234332409,9.463087248322145,130.4862424243248,1.627242424324777,False,0.0,0.0,4.147407631439396,26.813757575675226,0.6672883087059251,131.15353073303072,1.7813646949616997e-06,0.0,130.4862424243248,False,130.62124762223195,0.0090971222268643,130.66918844684537,131.15353073303072,0.0099407722,2230916000.0,,3.481240089335692,4.611110575214364,-4.59511985013459,False
123163.SZ,金沃转债,2022-11-07,2022-11-04,125.9,87.5,3.1,18.33216,43.799337733322,A,机械设备,制造,3-10,0-50,A+/A,123.9549017172388,123.9549017172388,0.0,False,False,116.635611882332,131.27419155214562,True,6.0,355.0,5.703075420632823,2022.0,80-90,7.0,0.8149083519332928,0.7319675469575708,1.0,耐普转债、金轮转债、锋龙转债、隆华转债、艾迪转债、君禾转债、昌红转债,-1.360602889602545,-0.3892200980498784,-2.896418461645005,1.2823693300001882,0.1428571428571428,9.395050412465622,-1.2003311258278138,123.9549017172388,-1.945098282761208,False,0.0,0.0,3.960930212521224,33.345098282761214,2.469349375279553,126.42425109251836,0.028350168547962,0.0,123.9549017172388,False,124.11610853762792,0.0086003314721273,124.1699858908906,126.42425109251836,0.0006724805,235523800.0,,1.1314021114911006,7.304537443191208,-4.59511985013459,False
118023.SH,广大转债,2022-11-09,2022-11-08,126.291,100.48309178743962,15.5,71.299072,52.37649474441,AA-,电力设备,制造,10-20,50-300,AA/AA-,131.05612999153578,131.05612999153578,0.0,False,False,123.77847730341384,138.33378267965773,True,6.0,363.0,5.657723942512146,2022.0,100-110,7.0,0.7292876228546676,0.572272929349266,1.0,天能转债、强联转债、通裕转债、起帆转债、西子转债、金盘转债、高测转债,1.7149655776082362,0.5001104357173854,2.228915902249679,-1.1420571765399457,0.5714285714285714,2.337023370233693,18.181818181818187,131.05612999153578,4.765129991535787,False,0.0,0.0,3.6927862650937504,26.243870008464228,-1.2753507576344911,129.78077923390128,0.0022852690860028,0.0,131.05612999153578,False,131.16783230176952,0.0087907251241841,131.2291569771152,129.78077923390128,0.0044150582,1084595000.0,,2.740840023925201,5.422734262680144,-4.59511985013459,False
127074.SZ,麦米转2,2022-11-09,2022-11-08,125.35,90.86802194256212,12.2,140.1155269888,65.049575163919,AA-,电力设备,制造,10-20,50-300,AA/AA-,127.15344269447375,127.15344269447375,0.0,False,False,119.87579000635182,134.4310953825957,True,6.0,363.0,5.657723942512146,2022.0,90-100,7.0,0.7314987254679506,0.5827815386984498,1.0,福莱转债、海优转债、宙邦转债、高测转债、隆22转债、通22转债、杭电转债,-1.2708954429421615,3.1432443285286653,-0.2873042243327199,0.8851544045997306,0.1428571428571428,7.398932112890932,1.6606498194945862,127.15344269447375,1.803442694473759,False,0.0,0.0,3.853787341452886,30.14655730552625,0.8964907603883503,128.0499334548621,0.0023041004238676,0.0,127.15344269447375,False,127.27640652596254,0.0081412388680845,127.33751543752976,128.0499334548621,0.0037250892,826561700.0,,2.501435951739211,5.5926644811285975,-4.59511985013459,False
123164.SZ,法本转债,2022-11-14,2022-11-11,130.0,112.41007194244604,6.006616,46.842073375,46.816168797975,A+,计算机,科技,3-10,0-50,A+/A,139.4549867587555,139.4549867587555,0.0,False,False,132.17733407063355,146.73263944687744,False,6.0,356.0,5.685086380470658,2022.0,110-120,7.0,0.7887079984260421,0.7438931901448979,1.0,新致转债、科蓝转债、思特转债、银信转债、天地转债、拓尔转债、万兴转债,-0.9895542334599928,1.6277460017891618,-1.7002364175924942,0.14550027868101,0.0,6.11205432937183,14.468864468864462,139.4549867587555,9.454986758755496,False,0.0,0.0,3.905219880323249,17.845013241244516,-0.4124521700616306,139.04253458869383,0.1095474012794214,0.0,139.4549867587555,False,139.54579605778324,0.0096032022661755,139.5835137124542,139.04253458869383,0.0014782133,448337100.0,,1.7928615284043647,6.5169211502246585,-4.59511985013459,False
